id,type,time_purchased,time_completed,is_refunded
327806,project,1/28/19 22:04,2/13/19 15:26,0
327812,project,1/28/19 22:28,2/4/19 22:28,0
326855,project,1/28/19 22:37,2/21/19 10:36,0
327546,project,1/28/19 23:31,3/15/19 3:49,0
326056,project,1/29/19 1:29,3/5/19 23:32,0
322207,project,1/29/19 4:04,2/8/19 10:06,0
327836,project,1/29/19 7:38,1/29/19 7:42,0
327145,project,1/29/19 11:22,1/29/19 11:47,0
327667,project,1/29/19 14:12,1/29/19 14:12,0
327933,project,1/29/19 14:21,2/5/19 16:20,0
328032,project,1/29/19 14:33,1/29/19 14:33,0
327877,project,1/29/19 14:38,3/17/19 15:47,0
328044,project,1/29/19 15:03,1/31/19 14:58,0
327866,project,1/29/19 15:19,2/10/19 8:05,0
328060,project,1/29/19 15:50,1/30/19 19:47,0
326940,project,1/29/19 16:22,2/1/19 17:16,0
326215,project,1/29/19 16:31,1/31/19 14:09,0
322832,project,1/29/19 17:03,2/7/19 15:02,0
327166,project,1/29/19 17:24,3/4/19 14:07,0
328098,project,1/29/19 17:33,1/30/19 20:13,0
327927,project,1/29/19 18:09,1/29/19 18:10,0
328122,project,1/29/19 18:16,1/29/19 18:26,0
327424,project,1/29/19 19:16,3/8/19 15:27,0
328128,project,1/29/19 19:19,1/29/19 19:19,0
328142,project,1/29/19 19:24,1/30/19 18:45,0
327669,project,1/29/19 19:43,1/29/19 19:43,0
328196,project,1/29/19 21:53,2/27/19 17:14,0
328119,project,1/29/19 23:27,2/3/19 17:15,0
327952,project,1/30/19 0:52,1/30/19 0:52,0
328266,project,1/30/19 5:00,2/7/19 3:16,0
328199,project,1/30/19 6:57,2/11/19 22:45,0
328335,project,1/30/19 9:13,1/30/19 9:13,0
328360,project,1/30/19 10:47,1/30/19 10:50,0
328367,project,1/30/19 11:20,2/2/19 5:03,0
328208,project,1/30/19 13:40,2/4/19 2:58,0
328403,project,1/30/19 14:15,2/7/19 16:06,0
328390,project,1/30/19 15:19,,1
328431,project,1/30/19 15:40,2/1/19 14:58,0
328200,project,1/30/19 18:01,2/7/19 15:56,0
328469,project,1/30/19 18:29,,1
328399,project,1/30/19 19:26,2/2/19 16:23,0
328426,project,1/30/19 19:30,2/21/19 17:05,0
328510,project,1/30/19 19:46,1/31/19 17:48,0
330361,project,2/5/19 22:04,,1
330621,project,2/6/19 2:55,3/7/19 16:06,0
330624,project,2/6/19 2:59,2/16/19 13:21,0
330661,project,2/6/19 5:23,2/6/19 7:28,0
330701,project,2/6/19 14:14,2/6/19 19:53,0
330812,project,2/6/19 15:21,2/7/19 17:54,0
330846,project,2/6/19 16:31,2/22/19 17:23,0
330850,project,2/6/19 16:35,2/12/19 20:49,0
330576,project,2/6/19 16:42,2/13/19 15:52,0
330692,project,2/6/19 16:49,2/14/19 12:36,0
330832,project,2/6/19 18:07,2/10/19 11:15,0
330711,project,2/6/19 18:12,4/9/19 9:06,0
330894,project,2/6/19 19:09,2/6/19 19:09,0
330470,project,2/6/19 19:10,2/6/19 19:10,0
330916,project,2/6/19 19:45,2/6/19 23:50,0
330915,project,2/6/19 19:46,2/7/19 16:41,0
330695,project,2/6/19 21:30,2/6/19 21:31,0
330855,project,2/6/19 21:52,2/7/19 18:51,0
330472,project,2/7/19 0:51,2/7/19 1:04,0
327940,project,2/7/19 8:04,2/8/19 22:40,0
331144,project,2/7/19 12:30,3/15/19 4:06,0
330893,project,2/7/19 12:34,3/8/19 4:25,0
331160,project,2/7/19 14:27,,1
331167,project,2/7/19 15:54,2/7/19 15:54,0
331201,project,2/7/19 18:33,2/8/19 16:11,0
330020,project,2/7/19 18:37,2/18/19 19:02,0
330890,project,2/7/19 19:45,2/7/19 23:27,0
331326,project,2/7/19 21:32,2/15/19 19:51,0
331392,project,2/8/19 2:55,2/8/19 2:55,0
331396,project,2/8/19 3:26,2/15/19 2:13,0
330703,project,2/8/19 6:01,2/18/19 8:05,0
331209,project,2/8/19 8:44,2/27/19 10:31,0
326080,project,2/8/19 9:36,5/8/19 14:08,0
331473,project,2/8/19 10:55,2/8/19 11:03,0
331333,project,2/8/19 11:19,3/10/19 19:05,0
331497,project,2/8/19 12:13,,1
331516,project,2/8/19 13:24,2/8/19 16:19,0
331431,project,2/8/19 15:56,2/11/19 21:14,0
330659,project,2/8/19 16:33,2/8/19 21:46,0
331584,project,2/8/19 16:34,,1
331592,project,2/8/19 17:03,2/8/19 22:11,0
331661,project,2/8/19 20:28,2/13/19 22:06,0
331677,project,2/8/19 21:47,2/15/19 17:31,0
331686,project,2/8/19 22:41,,0
331400,project,2/8/19 23:44,2/13/19 6:15,0
331527,project,2/9/19 1:43,3/26/19 1:56,0
331724,project,2/9/19 2:18,2/12/19 20:12,0
331749,project,2/9/19 4:57,2/24/19 23:03,0
331627,project,2/9/19 7:26,3/14/19 9:31,0
330301,project,2/9/19 10:07,2/25/19 20:37,0
324615,project,2/9/19 14:42,2/9/19 17:00,0
331812,project,2/9/19 15:14,5/26/19 20:06,0
331831,project,2/9/19 16:35,2/16/19 17:33,0
331486,project,2/9/19 19:50,2/25/19 5:01,0
331748,project,2/9/19 22:13,2/10/19 23:32,0
328304,project,2/10/19 0:16,2/19/19 18:05,0
331595,project,2/10/19 11:14,2/10/19 11:14,0
331952,project,2/10/19 11:27,2/10/19 11:33,0
324869,project,2/10/19 23:46,2/10/19 23:47,0
332089,project,2/11/19 2:43,3/12/19 10:05,0
331787,project,2/11/19 3:29,2/27/19 4:57,0
330423,project,2/11/19 6:30,2/17/19 23:23,0
331644,project,2/11/19 8:50,2/17/19 6:48,0
332166,project,2/11/19 9:42,3/12/19 9:57,0
332125,project,2/11/19 11:03,2/20/19 11:02,0
332131,project,2/11/19 13:17,2/12/19 1:33,0
332130,project,2/11/19 16:01,2/11/19 16:08,0
331177,project,2/11/19 16:38,4/15/19 12:33,0
332284,project,2/11/19 16:54,2/27/19 8:28,0
331434,project,2/11/19 18:22,3/6/19 20:27,0
332218,project,2/11/19 18:58,2/20/19 4:27,0
331452,project,2/11/19 18:58,,0
332001,project,2/11/19 19:24,2/12/19 15:58,0
332366,project,2/11/19 20:22,2/15/19 12:52,0
331659,project,2/11/19 21:55,2/11/19 22:36,0
332374,project,2/12/19 5:54,3/7/19 6:20,0
332380,project,2/12/19 7:55,2/12/19 7:55,0
330743,project,2/12/19 9:02,3/5/19 5:15,0
332696,project,2/12/19 14:43,2/15/19 0:21,0
332454,project,2/12/19 15:42,2/28/19 17:43,0
332708,project,2/12/19 17:19,2/20/19 23:06,0
332768,project,2/12/19 18:30,3/2/19 16:05,0
332771,project,2/12/19 19:29,3/2/19 1:31,0
332842,project,2/12/19 21:50,2/20/19 19:03,0
332501,project,2/12/19 22:00,2/13/19 14:22,0
331557,project,2/12/19 23:06,4/3/19 19:36,0
331855,project,2/12/19 23:18,2/13/19 15:24,0
332875,project,2/12/19 23:42,8/7/19 18:02,0
332964,project,2/13/19 4:19,2/27/19 22:53,0
332822,project,2/13/19 5:33,3/25/19 6:35,0
332657,project,2/13/19 8:10,2/13/19 8:11,0
332686,project,2/13/19 8:11,2/13/19 8:12,0
333092,project,2/13/19 12:48,3/12/19 5:02,0
332841,project,2/13/19 16:00,2/15/19 17:33,0
333165,project,2/13/19 16:10,2/26/19 2:10,0
332588,project,2/13/19 16:31,2/15/19 19:17,0
333179,project,2/13/19 16:45,2/19/19 13:22,0
331327,project,2/13/19 19:04,,1
333279,project,2/13/19 21:00,2/19/19 13:13,0
333270,project,2/13/19 21:04,2/20/19 22:27,0
328353,project,1/31/19 6:18,2/23/19 8:58,0
328656,project,1/31/19 6:20,2/23/19 19:01,0
328526,project,1/31/19 11:24,2/15/19 12:08,0
328754,project,1/31/19 11:36,5/13/19 14:38,0
328748,project,1/31/19 11:58,2/5/19 11:27,0
328806,project,1/31/19 14:28,1/31/19 16:52,0
328812,project,1/31/19 14:28,3/4/19 13:57,0
328705,project,1/31/19 14:56,2/1/19 17:22,0
328468,project,1/31/19 16:43,2/7/19 20:56,0
328892,project,1/31/19 17:48,1/31/19 17:49,0
328686,project,1/31/19 18:54,2/6/19 5:27,0
328946,project,1/31/19 20:37,2/4/19 7:37,0
328885,project,1/31/19 21:05,3/2/19 9:33,0
328997,project,2/1/19 0:11,2/6/19 23:16,0
328206,project,2/1/19 4:16,2/5/19 1:52,0
329062,project,2/1/19 7:12,2/13/19 18:48,0
329125,project,2/1/19 10:45,2/5/19 13:50,0
329128,project,2/1/19 11:55,2/2/19 17:42,0
329035,project,2/1/19 13:54,3/1/19 16:24,0
329074,project,2/1/19 14:03,2/4/19 18:51,0
328340,project,2/1/19 14:42,2/4/19 19:16,0
329184,project,2/1/19 14:59,2/6/19 0:50,0
329255,project,2/1/19 18:23,2/4/19 14:28,0
329267,project,2/1/19 18:52,2/5/19 16:29,0
329052,project,2/1/19 19:16,2/4/19 17:46,0
329290,project,2/1/19 20:30,2/25/19 19:53,0
329288,project,2/1/19 20:32,3/6/19 15:18,0
329322,project,2/1/19 22:49,2/2/19 21:50,0
329189,project,2/2/19 1:06,2/24/19 3:29,0
329357,project,2/2/19 2:33,5/20/19 13:05,0
329414,project,2/2/19 10:24,2/20/19 10:19,0
328782,project,2/2/19 10:35,5/21/19 3:17,0
329418,project,2/2/19 10:36,2/9/19 4:51,0
329416,project,2/2/19 11:50,2/13/19 7:05,0
329462,project,2/2/19 14:26,2/6/19 17:20,0
326688,project,2/2/19 14:43,2/2/19 14:43,0
329438,project,2/2/19 18:11,2/2/19 18:20,0
329215,project,2/2/19 18:26,2/2/19 18:26,0
329518,project,2/2/19 20:03,2/2/19 20:03,0
327970,project,2/2/19 21:49,2/2/19 21:52,0
329483,project,2/2/19 22:25,2/14/19 23:17,0
329558,project,2/3/19 2:24,3/4/19 14:34,0
329589,project,2/3/19 4:11,2/9/19 14:33,0
329666,project,2/3/19 14:54,2/8/19 18:26,0
329602,project,2/3/19 18:12,,1
329608,project,2/3/19 19:48,4/9/19 21:05,0
329488,project,2/3/19 20:21,3/2/19 11:52,0
329685,project,2/3/19 20:25,2/3/19 20:25,0
329723,project,2/3/19 20:38,2/7/19 22:51,0
329730,project,2/3/19 21:23,2/7/19 14:57,0
329738,project,2/3/19 22:19,2/4/19 3:15,0
328529,project,2/4/19 3:56,2/8/19 8:16,0
329816,project,2/4/19 9:42,2/6/19 10:27,0
329880,project,2/4/19 15:07,2/4/19 15:07,0
329776,project,2/4/19 15:46,2/13/19 17:44,0
329954,project,2/4/19 17:11,2/4/19 17:11,0
329962,project,2/4/19 18:13,2/11/19 17:36,0
328952,project,2/4/19 18:36,3/4/19 17:11,0
329694,project,2/4/19 18:51,2/13/19 22:58,0
330024,project,2/4/19 19:56,2/4/19 19:58,0
329991,project,2/4/19 20:45,2/4/19 20:45,0
330096,project,2/4/19 21:56,2/4/19 21:56,0
329233,project,2/5/19 1:30,2/5/19 16:45,0
330124,project,2/5/19 1:58,2/18/19 0:25,0
330174,project,2/5/19 4:22,2/22/19 20:38,0
330209,project,2/5/19 6:01,2/6/19 20:52,0
330221,project,2/5/19 6:42,2/14/19 17:43,0
330118,project,2/5/19 13:51,2/11/19 18:19,0
330340,project,2/5/19 14:33,2/5/19 14:33,0
330362,project,2/5/19 14:42,2/5/19 16:24,0
330373,project,2/5/19 15:02,3/15/19 18:36,0
330350,project,2/5/19 16:15,,1
330441,project,2/5/19 17:33,2/5/19 19:21,0
330455,project,2/5/19 17:55,2/5/19 17:55,0
330459,project,2/5/19 18:40,2/10/19 0:42,0
330417,project,2/5/19 19:23,2/13/19 13:19,0
330491,project,2/5/19 19:46,2/5/19 19:49,0
330497,project,2/5/19 20:04,2/13/19 15:58,0
330117,project,2/5/19 20:08,,1
330511,project,2/5/19 20:31,2/5/19 23:50,0
330519,project,2/5/19 20:57,2/9/19 0:06,0
330180,project,2/5/19 21:49,2/11/19 14:43,0
328894,project,2/5/19 22:20,2/25/19 18:05,0
330572,project,2/5/19 22:58,2/9/19 13:20,0
327430,project,2/5/19 22:58,8/25/19 23:15,0
330531,project,2/6/19 1:16,2/18/19 18:05,0
330607,project,2/6/19 1:19,2/10/19 16:32,0
330586,project,2/6/19 1:29,2/23/19 4:37,0
330596,project,2/6/19 1:41,2/14/19 20:10,0
330619,project,2/6/19 2:15,2/6/19 19:08,0
330102,project,2/6/19 4:22,2/6/19 4:38,0
330779,project,2/6/19 13:44,2/9/19 13:09,0
330799,project,2/6/19 14:37,,1
330746,project,2/6/19 15:42,3/9/19 8:06,0
330829,project,2/6/19 16:28,2/11/19 21:23,0
329799,project,2/6/19 16:38,3/2/19 17:05,0
330859,project,2/6/19 17:09,2/12/19 17:06,0
330392,project,2/6/19 17:30,2/6/19 17:30,0
330919,project,2/6/19 19:59,2/11/19 23:00,0
330921,project,2/6/19 20:15,3/11/19 10:05,0
323744,project,2/6/19 21:25,2/6/19 21:26,0
329707,project,2/6/19 23:34,2/15/19 5:15,0
331019,project,2/7/19 1:35,2/8/19 4:24,0
328774,project,2/7/19 9:39,3/5/19 14:36,0
331111,project,2/7/19 10:13,2/18/19 16:05,0
331119,project,2/7/19 10:59,2/8/19 11:38,0
331124,project,2/7/19 11:09,3/18/19 8:25,0
330461,project,2/7/19 12:21,2/7/19 23:31,0
325976,project,2/7/19 12:51,,1
330638,project,2/7/19 15:49,2/7/19 16:22,0
331202,project,2/7/19 15:52,2/19/19 12:30,0
330634,project,2/7/19 16:21,2/7/19 16:21,0
322430,project,1/10/19 15:07,,1
322444,project,1/10/19 16:07,1/10/19 16:08,0
322420,project,1/10/19 16:23,1/16/19 16:51,0
322390,project,1/11/19 8:40,1/28/19 16:28,0
322378,project,1/11/19 11:22,1/14/19 14:30,0
322712,project,1/11/19 12:24,,1
322483,project,1/11/19 13:24,1/11/19 16:13,0
322593,project,1/11/19 14:10,2/1/19 16:29,0
322766,project,1/11/19 15:30,1/17/19 15:58,0
322671,project,1/11/19 15:47,1/11/19 15:47,0
322595,project,1/11/19 16:03,3/15/19 2:05,0
322765,project,1/11/19 16:35,2/16/19 9:27,0
322763,project,1/11/19 16:36,1/26/19 22:24,0
322653,project,1/11/19 18:09,1/11/19 18:09,0
322699,project,1/11/19 18:12,1/31/19 13:05,0
322818,project,1/11/19 20:30,3/1/19 14:55,0
322859,project,1/11/19 21:34,1/14/19 1:19,0
320544,project,1/11/19 22:26,1/12/19 14:01,0
322619,project,1/11/19 23:52,1/25/19 17:55,0
322969,project,1/12/19 12:26,1/12/19 12:26,0
322738,project,1/12/19 13:12,1/12/19 13:12,0
322952,project,1/12/19 15:40,1/13/19 17:26,0
323027,project,1/12/19 19:49,1/22/19 18:57,0
319321,project,1/13/19 1:30,2/13/19 15:03,0
323049,project,1/13/19 7:10,1/17/19 21:53,0
323122,project,1/13/19 14:08,1/13/19 14:17,0
323125,project,1/13/19 14:50,1/13/19 23:18,0
322962,project,1/13/19 15:27,1/13/19 15:28,0
321752,project,1/13/19 16:07,1/13/19 16:07,0
323158,project,1/13/19 18:36,1/14/19 13:40,0
320612,project,1/13/19 20:17,2/11/19 23:06,0
323178,project,1/13/19 20:45,1/22/19 19:13,0
323180,project,1/13/19 21:56,2/7/19 6:05,0
323188,project,1/13/19 22:08,2/10/19 19:32,0
323185,project,1/13/19 23:01,1/16/19 21:28,0
323177,project,1/13/19 23:24,1/13/19 23:24,0
323217,project,1/14/19 1:28,1/20/19 6:14,0
320965,project,1/14/19 2:05,1/24/19 6:06,0
323224,project,1/14/19 10:08,4/26/19 13:36,0
322802,project,1/14/19 14:31,1/29/19 13:08,0
323346,project,1/14/19 15:38,4/16/19 17:35,0
323383,project,1/14/19 16:16,1/31/19 15:56,0
323413,project,1/14/19 17:44,1/15/19 17:15,0
322971,project,1/14/19 18:11,1/28/19 17:53,0
321206,project,1/14/19 19:49,2/23/19 20:19,0
323471,project,1/14/19 20:48,2/27/19 11:06,0
323452,project,1/14/19 21:03,1/15/19 1:05,0
323223,project,1/14/19 21:10,2/7/19 1:05,0
323457,project,1/14/19 22:00,1/14/19 22:02,0
321516,project,1/14/19 23:28,2/28/19 12:17,0
323494,project,1/14/19 23:56,1/14/19 23:56,0
322018,project,1/15/19 5:16,1/15/19 5:16,0
322329,project,1/15/19 6:28,1/15/19 6:32,0
323618,project,1/15/19 7:35,1/17/19 4:17,0
323649,project,1/15/19 9:09,2/7/19 10:14,0
323677,project,1/15/19 11:06,1/17/19 16:55,0
323715,project,1/15/19 13:22,1/15/19 14:08,0
323569,project,1/15/19 13:33,1/17/19 18:20,0
323592,project,1/15/19 13:37,1/17/19 15:25,0
323750,project,1/15/19 15:28,1/18/19 16:16,0
323777,project,1/15/19 16:15,1/23/19 14:32,0
323680,project,1/15/19 18:12,1/15/19 18:12,0
323559,project,1/15/19 20:53,2/3/19 23:05,0
323867,project,1/15/19 23:02,1/15/19 23:31,0
324046,project,1/16/19 12:24,1/24/19 21:28,0
322947,project,1/16/19 12:57,1/16/19 12:58,0
324069,project,1/16/19 13:19,1/16/19 13:19,0
322426,project,1/16/19 13:49,2/20/19 13:47,0
324115,project,1/16/19 15:37,1/22/19 18:14,0
324129,project,1/16/19 16:29,1/26/19 13:07,0
324150,project,1/16/19 17:09,1/16/19 17:09,0
323557,project,1/16/19 17:23,2/5/19 23:47,0
324065,project,1/16/19 18:03,1/17/19 17:35,0
324098,project,1/16/19 19:16,2/13/19 17:06,0
322896,project,1/16/19 19:28,2/7/19 21:23,0
324089,project,1/16/19 20:54,1/21/19 20:38,0
323655,project,1/16/19 22:21,3/30/19 10:36,0
324273,project,1/17/19 1:48,1/27/19 3:17,0
323989,project,1/17/19 2:43,5/24/19 23:04,0
324280,project,1/17/19 7:44,1/27/19 14:42,0
323969,project,1/17/19 9:16,2/5/19 6:06,0
320390,project,1/17/19 10:01,2/12/19 7:34,0
324383,project,1/17/19 10:38,2/11/19 6:54,0
324422,project,1/17/19 12:41,1/17/19 12:41,0
324235,project,1/17/19 14:29,1/17/19 18:28,0
324316,project,1/17/19 15:46,1/31/19 3:04,0
324425,project,1/17/19 16:57,2/1/19 9:48,0
324512,project,1/17/19 18:11,1/22/19 12:57,0
323774,project,1/17/19 18:18,1/28/19 16:15,0
324300,project,1/17/19 20:19,2/11/19 18:29,0
324424,project,1/17/19 20:33,1/18/19 14:24,0
324434,project,1/17/19 21:26,1/23/19 22:33,0
324504,project,1/17/19 21:51,1/28/19 22:04,0
324547,project,1/17/19 23:31,1/21/19 20:55,0
324625,project,1/18/19 2:40,1/18/19 2:40,0
324607,project,1/18/19 3:50,2/1/19 4:12,0
324170,project,1/18/19 9:32,2/25/19 20:44,0
324706,project,1/18/19 9:33,1/20/19 7:40,0
324653,project,1/18/19 10:22,2/15/19 4:05,0
324379,project,1/18/19 13:38,1/18/19 13:38,0
324787,project,1/18/19 15:07,2/6/19 14:59,0
324834,project,1/18/19 18:24,1/18/19 18:35,0
324571,project,1/18/19 18:30,2/13/19 17:02,0
324541,project,1/18/19 18:40,2/8/19 18:09,0
324019,project,1/18/19 19:08,1/22/19 5:32,0
324745,project,1/18/19 19:11,1/30/19 19:46,0
324895,project,1/19/19 0:03,1/19/19 0:13,0
321285,project,1/19/19 10:44,1/19/19 10:44,0
324977,project,1/19/19 11:13,3/21/19 5:23,0
325011,project,1/19/19 14:29,1/19/19 14:29,0
325034,project,1/19/19 14:42,1/19/19 21:02,0
325068,project,1/19/19 21:34,1/20/19 19:47,0
324898,project,1/19/19 23:42,1/22/19 3:12,0
324897,project,1/19/19 23:42,1/23/19 14:07,0
324935,project,1/20/19 2:39,1/28/19 21:48,0
325143,project,1/20/19 10:03,1/25/19 15:48,0
325018,project,1/20/19 13:13,1/31/19 9:39,0
325071,project,1/20/19 16:06,5/5/19 12:05,0
325197,project,1/20/19 17:13,2/2/19 17:16,0
325165,project,1/20/19 21:28,1/21/19 4:46,0
325286,project,1/21/19 7:40,1/28/19 22:57,0
325331,project,1/21/19 9:35,1/21/19 10:32,0
324582,project,1/21/19 14:39,1/23/19 16:44,0
325083,project,1/21/19 15:39,1/22/19 1:15,0
325428,project,1/21/19 16:10,2/22/19 12:22,0
325430,project,1/21/19 16:29,1/22/19 10:49,0
325457,project,1/21/19 18:16,2/1/19 13:59,0
325482,project,1/21/19 20:35,1/24/19 18:17,0
325140,project,1/21/19 20:38,2/2/19 14:43,0
324652,project,1/21/19 20:55,2/7/19 20:03,0
325515,project,1/21/19 21:03,2/18/19 14:28,0
325509,project,1/21/19 21:19,1/21/19 21:19,0
325519,project,1/21/19 21:21,1/21/19 21:21,0
325545,project,1/22/19 0:06,1/30/19 3:24,0
325547,project,1/22/19 0:25,2/5/19 22:47,0
325565,project,1/22/19 0:51,2/1/19 20:27,0
325535,project,1/22/19 0:56,2/1/19 16:29,0
325601,project,1/22/19 4:55,1/28/19 23:36,0
325634,project,1/22/19 6:38,1/23/19 9:16,0
325626,project,1/22/19 6:42,1/30/19 0:29,0
325674,project,1/22/19 13:08,1/24/19 7:41,0
325677,project,1/22/19 14:02,1/22/19 14:02,0
325746,project,1/22/19 14:23,1/22/19 14:23,0
325541,project,1/22/19 14:32,1/22/19 18:48,0
325399,project,1/22/19 15:12,1/22/19 15:13,0
325805,project,1/22/19 16:53,2/3/19 1:55,0
325814,project,1/22/19 17:11,1/22/19 18:23,0
325672,project,1/22/19 17:25,1/22/19 17:39,0
325813,project,1/22/19 17:39,2/4/19 21:05,0
321559,project,1/22/19 18:28,2/11/19 13:21,0
325869,project,1/22/19 19:24,2/14/19 19:22,0
325668,project,1/22/19 20:08,1/24/19 15:16,0
325852,project,1/22/19 20:09,2/5/19 16:01,0
324723,project,1/22/19 20:36,1/22/19 20:36,0
325398,project,1/22/19 20:37,1/22/19 20:38,0
325833,project,1/22/19 21:37,1/23/19 2:22,0
325918,project,1/22/19 22:23,2/1/19 10:46,0
325929,project,1/22/19 23:13,1/22/19 23:38,0
325980,project,1/23/19 3:04,1/24/19 19:24,0
325265,project,1/23/19 4:46,1/28/19 20:09,0
325865,project,1/23/19 5:35,1/29/19 17:43,0
322133,project,1/23/19 8:42,6/5/19 9:36,0
322370,project,1/23/19 10:22,2/6/19 14:23,0
326091,project,1/23/19 10:56,2/1/19 20:58,0
325998,project,1/23/19 14:08,1/23/19 14:08,0
326176,project,1/23/19 15:09,1/31/19 14:30,0
326213,project,1/23/19 16:40,1/23/19 16:45,0
326216,project,1/23/19 16:48,1/26/19 22:05,0
326105,project,1/23/19 16:58,3/13/19 1:56,0
326195,project,1/23/19 16:58,2/15/19 1:00,0
326247,project,1/23/19 18:06,1/29/19 12:37,0
326266,project,1/23/19 19:35,1/29/19 18:53,0
325685,project,1/23/19 22:38,2/5/19 18:56,0
325469,project,1/24/19 6:42,1/28/19 5:49,0
326392,project,1/24/19 8:26,1/26/19 7:22,0
326502,project,1/24/19 12:46,2/1/19 21:48,0
326446,project,1/24/19 13:14,2/7/19 3:03,0
326526,project,1/24/19 14:12,2/1/19 10:27,0
326591,project,1/24/19 17:20,1/24/19 17:20,0
325764,project,1/24/19 18:20,1/24/19 18:24,0
326634,project,1/24/19 18:59,1/30/19 16:16,0
326620,project,1/24/19 19:17,1/28/19 13:32,0
326673,project,1/24/19 21:24,3/1/19 15:06,0
326764,project,1/25/19 3:09,2/1/19 22:19,0
326778,project,1/25/19 4:04,1/31/19 7:06,0
326587,project,1/25/19 9:16,2/4/19 14:00,0
326655,project,1/25/19 11:55,2/3/19 2:41,0
326907,project,1/25/19 14:04,1/26/19 13:14,0
325732,project,1/25/19 16:33,5/21/19 22:05,0
326951,project,1/25/19 16:38,1/26/19 14:46,0
326859,project,1/25/19 16:41,1/29/19 16:41,0
326203,project,1/25/19 16:47,1/31/19 16:19,0
326964,project,1/25/19 17:18,2/8/19 12:10,0
326736,project,1/25/19 21:02,3/5/19 21:30,0
325160,project,1/26/19 0:52,2/27/19 6:27,0
327073,project,1/26/19 1:55,2/8/19 15:37,0
327096,project,1/26/19 3:01,2/1/19 14:52,0
327050,project,1/26/19 4:29,2/6/19 12:43,0
325622,project,1/26/19 5:19,2/27/19 17:11,0
327155,project,1/26/19 15:31,2/11/19 14:45,0
326986,project,1/26/19 15:33,2/15/19 12:37,0
327162,project,1/26/19 17:05,,1
327210,project,1/26/19 17:08,2/2/19 8:03,0
327211,project,1/26/19 17:09,1/30/19 8:04,0
327094,project,1/27/19 0:21,2/3/19 17:37,0
326577,project,1/27/19 10:58,2/12/19 19:11,0
327361,project,1/27/19 11:04,1/27/19 11:05,0
327314,project,1/27/19 17:26,5/1/19 21:53,0
327467,project,1/27/19 21:39,1/30/19 12:22,0
327539,project,1/28/19 7:50,1/30/19 6:35,0
327608,project,1/28/19 14:10,2/6/19 11:49,0
327637,project,1/28/19 17:11,1/28/19 17:12,0
327734,project,1/28/19 18:45,1/28/19 18:45,0
327596,project,1/28/19 19:27,2/10/19 16:28,0
333063,project,2/14/19 3:21,2/21/19 19:56,0
333208,project,2/14/19 9:24,2/14/19 9:25,0
333445,project,2/14/19 11:08,2/22/19 20:10,0
333462,project,2/14/19 12:18,2/15/19 16:09,0
333479,project,2/14/19 13:07,2/15/19 16:55,0
333491,project,2/14/19 13:49,2/15/19 21:39,0
333223,project,2/14/19 16:02,5/22/19 2:44,0
333570,project,2/14/19 18:39,2/15/19 7:19,0
330873,project,2/14/19 19:23,2/14/19 19:24,0
333628,project,2/14/19 20:34,3/12/19 17:05,0
333638,project,2/14/19 20:39,2/14/19 21:13,0
333669,project,2/14/19 23:06,,1
333673,project,2/14/19 23:31,2/15/19 20:07,0
333333,project,2/14/19 23:45,2/15/19 2:55,0
333400,project,2/15/19 9:02,2/25/19 16:07,0
332600,project,2/15/19 9:32,2/16/19 6:52,0
333936,project,2/15/19 17:04,2/28/19 13:48,0
333964,project,2/15/19 18:38,8/15/19 16:22,0
333959,project,2/15/19 19:14,2/22/19 6:37,0
333982,project,2/15/19 19:34,2/26/19 14:44,0
333997,project,2/15/19 20:47,2/22/19 17:36,0
333924,project,2/15/19 21:16,,0
333998,project,2/15/19 23:15,2/23/19 2:07,0
333853,project,2/16/19 7:33,3/18/19 7:55,0
333679,project,2/16/19 13:05,2/19/19 19:51,0
334178,project,2/16/19 13:32,2/17/19 3:44,0
334203,project,2/16/19 16:07,2/27/19 19:51,0
334232,project,2/16/19 20:19,2/20/19 1:05,0
334256,project,2/16/19 22:31,2/16/19 22:31,0
334199,project,2/17/19 0:16,3/23/19 4:21,0
334351,project,2/17/19 14:18,2/27/19 12:28,0
334362,project,2/17/19 15:33,3/3/19 16:57,0
334338,project,2/17/19 17:04,3/15/19 22:34,0
334290,project,2/17/19 17:08,2/23/19 14:33,0
334375,project,2/17/19 17:26,2/27/19 5:09,0
334389,project,2/17/19 19:45,2/19/19 15:03,0
333977,project,2/17/19 21:02,2/17/19 21:02,0
334443,project,2/17/19 23:05,2/17/19 23:59,0
334458,project,2/18/19 0:10,2/24/19 19:25,0
333777,project,2/18/19 6:43,4/5/19 8:08,0
334525,project,2/18/19 7:35,4/30/19 7:23,0
334540,project,2/18/19 8:28,2/18/19 15:49,0
334609,project,2/18/19 12:59,2/25/19 18:17,0
333582,project,2/18/19 15:39,4/4/19 16:00,0
334674,project,2/18/19 16:18,2/18/19 16:18,0
334145,project,2/18/19 16:47,2/25/19 18:21,0
333985,project,2/18/19 17:19,3/18/19 23:06,0
334727,project,2/18/19 18:28,3/26/19 20:49,0
334734,project,2/18/19 18:31,2/19/19 0:42,0
334401,project,2/18/19 18:36,2/28/19 17:38,0
334738,project,2/18/19 19:00,3/18/19 7:58,0
334788,project,2/18/19 21:33,3/5/19 17:55,0
334149,project,2/18/19 21:35,,1
334822,project,2/18/19 22:47,3/11/19 21:16,0
333878,project,2/19/19 6:55,2/19/19 6:55,0
